id;code;title;start;end;specialization_id;archived
465;AMB_MED_92;Заведующий консультативным кабинетом - врач - специалист;2015-11-01;2017-03-17;91;0
234;HOSP_45;Заместитель директора по развитию информационных технологий;2018-11-02;;;0
214;HOSP_41;Заместитель директора по организационно-методической работе;2018-11-02;;;0
215;AMB_41;Секретарь;2019-04-19;;;0
235;AMB_MED_45;Заведующий кабинетом организационно - методической и клинико-экспертной работы - врач - методист;2015-11-01;;62;0
466;HOSP_MED_93;Заведующий дневным стационаром - врач-уролог;2018-11-02;;79;0
216;AMB_38;Полировщик;2015-11-01;2019-04-19;;0
236;AMB_45;Специалист гражданской обороны;2019-04-19;;;0
217;AMB_MED_41;Заведующий кабинетом ультразвуковой диагностики - врач ультразвуковой диагностики;2015-11-01;;76;0
189;HOSP_36;Заместитель главного врача по экономическим вопросам;2018-11-02;;;0
237;AMB_42;Слесарь по ремонту;2015-11-01;2019-04-19;;0
245;AMB_MED_47;Заведующий организационно - методическим отделом - врач - методист;2015-11-01;;62;0
218;HOSP_MED_42;Заместитель директора по онкологии/К;2018-11-02;;62;0
238;HOSP_MED_46;Заведующий акушерским отделением - врач-акушер-гинеколог;2018-11-02;;2;0
190;AMB_MED_36;Заведующий кабинетом эндокринологии - врач - эндокринолог;2015-11-01;;88;0
239;HOSP_46;Заместитель директора по технике;2018-11-02;;;0
246;AMB_47;Специалист по мобилизационной работе;2019-04-19;;;0
191;AMB_36;Оператор электронно-вычислительных машин;2019-04-19;;;0
219;HOSP_42;Заместитель директора по перспективному развитию;2018-11-02;;;0
240;AMB_MED_46;Заведующий организационно - методическим кабинетом - врач - методист;2015-11-01;;62;0
192;AMB_34;Логопед;2015-11-01;2019-04-19;101;0
241;AMB_46;Специалист по кадрам;2019-04-19;;;0
247;AMB_44;Слесарь-электрик;2015-11-01;2019-04-19;;0
193;HOSP_MED_37;Заместитель директора - руководитель регионального сосудистого центра;2018-11-02;;62;0
242;AMB_43;Слесарь-сантехник;2015-11-01;2019-04-19;;0
248;HOSP_MED_48;Заведующий акушерским отделением по оказанию платных медицинских услуг - врач-акушер-гинеколог;2018-11-02;;2;0
243;HOSP_MED_47;Заведующий акушерским отделением патологии беременности - врач-акушер-гинеколог;2018-11-02;;2;0
244;HOSP_47;Заместитель директора по экономическим вопросам;2018-11-02;;;0
249;HOSP_48;Заместитель заведующего педагогическим отделением;2018-11-02;;;0
250;AMB_MED_48;Заведующий отделом медицинской статистики - врач - статистик;2015-11-01;;62;0
251;AMB_48;Специалист по охране труда;2019-04-19;;;0
252;AMB_45;Специалист гражданской обороны;2015-11-01;2019-04-19;;0
253;HOSP_MED_49;Заведующий акушерским физиологическим отделением - врач-акушер-гинеколог;2018-11-02;;2;0
254;HOSP_49;Заместитель заведующего социально-психологической службы;2018-11-02;;;0
255;AMB_MED_49;Заведующий кабинетом медицинской статистики - врач - статистик;2015-11-01;;62;0
256;AMB_49;Специалист по закупкам;2019-04-19;;;0
257;AMB_46;Специалист по кадрам;2015-11-01;2019-04-19;;0
258;HOSP_MED_50;Заведующий акушерско-гинекологическим отделением - врач-акушер-гинеколог;2018-11-02;;2;0
259;HOSP_50;Заместитель заведующего учебным центром;2018-11-02;;;0
260;AMB_50;Сторож;2019-04-19;;;0
261;AMB_47;Специалист по мобилизационной работе;2015-11-01;2019-04-19;;0
262;AMB_MED_50;Заведующий лабораторным отделом - врач клинической лабораторной диагностики;2015-11-01;;3;0
263;HOSP_MED_51;Заведующий аллергологическим отделением - врач-аллерголог-иммунолог;2018-11-02;;5;0
264;HOSP_51;Заместитель заведующего учебным центром по общим вопросам;2018-11-02;;;0
265;AMB_51;Статистик;2019-04-19;;;0
266;AMB_48;Специалист по охране труда;2015-11-01;2019-04-19;;0
267;AMB_MED_51;Заведующий отделением медицинской реабилитации - врач-педиатр;2016-10-17;;73;0
268;HOSP_MED_52;Заведующий амбулаторией - врач общей практики (семейный врач);2018-11-02;;61;0
269;HOSP_52;Заместитель заведующего учебным центром по учебной работе;2018-11-02;;;0
270;AMB_52;Техник;2019-04-19;;;0
271;AMB_49;Специалист по закупкам;2016-06-24;2019-04-19;;0
272;AMB_MED_52;Заведующий отделением медицинской реабилитации - врач-физиотерапевт;2016-10-17;;83;0
